SAT. ZETEA - COM. ZETEA||510204|||2012-09-11T19:34:33+00:00|J19 /836 /1992|2013-11-10T16:32:01+00:00|0744766735|Harghita|SAT SUBCETATE Nr. 202|1|ARIMPEX SRL|Sub Cetate
SAT. TÎRNOVIŢA - COM. BRĂDEŞTI||489625|537027||2013-07-24T16:22:16+00:00|J19 /339 /1991|2013-12-19T20:15:27+00:00|0744931415|Harghita|Nr. 85|1|FAGMIC S.R.L.|Târnoviţa
Ciuc||514850|530122||2014-02-16T07:34:49+00:00|J19 /340 /1991|2014-02-16T07:34:49+00:00||Harghita|Str. Pictor Nagy Imre 161 Miercurea|1|Foresta Srl|Miercurea Ciuc
Ciuc||519670|||2014-02-16T07:34:55+00:00|J19 /341 /1991|2014-02-16T07:34:55+00:00|0266316723|Harghita|B Dul Timisoarei 22 Miercurea|0|Lux Mobel Srl|Miercurea Ciuc
Ciuc|0266371506|512019|530102||2014-02-16T07:35:02+00:00|J19 /343 /1991|2014-02-16T07:35:02+00:00|371506|Harghita|B Dul Timisoarei 9 Miercurea|1|Gos Top Srl|Miercurea Ciuc
MIERCUREA CIUC|0266371034|510301|530190||2013-01-14T11:46:50+00:00|J19 /81 /1991|2013-12-05T04:15:30+00:00|0266371420|Harghita|STR. LELICENI Nr. 39|1|CONFECTIA MIERCUREA-CIUC S.A.|Miercurea Ciuc
SAT. LUPENI - COM. LUPENI||498895|537165||2013-10-07T08:47:03+00:00|J19 /538 /1991|2013-10-07T08:47:03+00:00|0266248118|Harghita|Nr. 177|1|LEMNARUL-LUPENI SRL|Lupeni
SAT. LĂZAREA - COM. LĂZAREA||496401|537135||2012-09-11T19:27:15+00:00|J19 /540 /1991|2013-11-10T14:52:35+00:00|0744785053|Harghita|STR. PRINCIPALA Nr. 1472|1|AGROPRODCOM LAZAREA S.A.|Lăzarea
Ciuc|0266313916|515570|530122||2012-06-18T07:15:05+00:00|J19 /541 /1991|2014-01-23T03:02:37+00:00|0266313916|Harghita|Str. ZsÖGÖDi Nagy Imre 76 Miercurea|1|Elko Srl|Miercurea Ciuc
Secuiesc||525302|535600||2013-08-19T06:58:41+00:00|J19 /542 /1991|2014-01-28T02:31:36+00:00|0740094446|Harghita|Str. 1 Decembrie 1918 7 Odorheiu|0|Heipel Auto S.R.L.|Odorheiu Secuiesc
ORŞ. CRISTURU SECUIESC||528406|535400||2013-08-19T07:09:21+00:00|J19 /545 /1991|2014-01-28T05:00:39+00:00|0740212700|Harghita|STR. TIMAFALVI Nr. F.N.|1|PRODSERVCOM SRL|Cristuru Secuiesc
TOPLIŢA||534297|535700||2013-11-09T10:09:51+00:00|J19 /537 /1991|2013-11-09T10:09:51+00:00|0266341122|Harghita|STR. ŞTEFAN CEL MARE Nr. 65|1|PRESCOMAL S.R.L.|Topliţa
Secuiesc||525787|||2013-02-12T17:24:44+00:00|J19 /838 /1991|2013-09-08T00:16:29+00:00|0741329791|Harghita|Str. PietroasĂ 16 Odorheiu|1|Constrein S.R.L.|Odorheiu Secuiesc
TopliţA||534459|535700||2012-09-11T19:27:53+00:00|J19 /757 /1991|2013-11-10T15:01:05+00:00|0266342908|Harghita|Str. Stejarului 72|1|Aprocom Srl|Topliţa
Secuiesc||528570|535400||2014-02-16T07:35:14+00:00|J19 /760 /1991|2014-02-16T07:35:14+00:00|0744574187|Harghita|Str. Orban Balazs 36 Cristuru|1|Ecco Cristur S.R.L.|Cristuru Secuiesc
Gheorgheni||530546|535500||2014-02-16T07:35:21+00:00|J19 /769 /1991|2014-02-16T07:35:21+00:00||Harghita|Str. Kossuth Lajos 11|0|Micro Alfa Srl|Gheorgheni
MIERCUREA CIUC||515384|530154||2012-02-07T09:32:56+00:00|J19 /770 /1991|2013-12-16T19:46:25+00:00|0266371837|Harghita|STR. HARGHITA Nr. 108/A|1|ALUTUS S.A.|Miercurea Ciuc
Remetea||502538|537250||2013-05-18T07:28:14+00:00|J19 /984 /1991|2013-09-20T09:32:57+00:00|0266365464|Harghita|Retalji 46|0|Fenyo A.B.C. Bar Srl|Remetea
MIERCUREA CIUC||514931|530230||2012-10-04T09:35:31+00:00|J19 /985 /1991|2014-02-09T17:01:12+00:00|372168|Harghita|STR. KOSSUTH LAJOS Nr. 30|1|AUTOSPORT SRL|Miercurea Ciuc
Ciuc||520917|530200||2012-09-11T19:31:47+00:00|J19 /986 /1991|2013-11-10T15:45:54+00:00|0266315980|Harghita|Str. Apor Peter 9 Miercurea|1|Arbot Srl|Miercurea Ciuc
Secuiesc||523883|535600||2013-04-06T10:46:34+00:00|J19 /976 /1991|2013-12-23T20:45:07+00:00|0266215287|Harghita|B Dul Independentei 66 Odorheiu|1|Servoprod Nego S.R.L.|Odorheiu Secuiesc
Secuiesc||526375|535600||2012-09-11T19:02:44+00:00|J19 /977 /1991|2013-11-10T11:01:52+00:00|0742930066|Harghita|Str. Victoriei 22 Odorheiu|1|Alicof Boroka S.R.L.|Odorheiu Secuiesc
Ciuc||514710|530143||2014-02-16T07:35:32+00:00|J19 /979 /1991|2014-02-16T07:35:32+00:00|0744593332|Harghita|Str. Zorilor 16 Miercurea|0|Beton S.R.L.|Miercurea Ciuc
Secuiesc||526227|535600||2014-02-16T07:35:40+00:00|J19 /154 /1992|2014-02-16T07:35:40+00:00|0744696303|Harghita|Str. Kossuth Lajos 19 Odorheiu|0|Restaurant Fenyes Srl|Odorheiu Secuiesc
ODORHEIU SECUIESC||524145|535600||2014-02-16T07:35:47+00:00|J19 /155 /1992|2014-02-16T07:35:47+00:00|0266211295|Harghita|STR. VICTORIEI Nr. 4|1|HOPEHELY S.R.L.|Odorheiu Secuiesc
Corund|0266249104|492035|537060||2014-02-16T07:35:55+00:00|C19 /9 /2005|2014-02-16T07:35:55+00:00||Harghita|Str. Principala 593|1|Consumcoop Corund Societate Cooperativa|Corund
Capilnita||489951|537030||2014-02-16T07:36:02+00:00|C19 /27 /2005|2014-02-16T07:36:02+00:00|0266247528|Harghita|190|0|Consumcoop Capalnita Societate Cooperativa|Capalnita
Dealu||492485|537080||2014-02-16T07:36:08+00:00|C19 /38 /2005|2014-02-16T07:36:08+00:00|0266214070|Harghita|287|0|Consumcoop Dealu Societate Cooperativa|Dealu
Secuiesc||526847|535600||2013-05-29T08:02:55+00:00|J19 /151 /1992|2013-10-04T11:16:56+00:00|0266217544|Harghita|P Ta. Kokereszt 4 Odorheiu|1|Restaurant Select S.R.L.|Odorheiu Secuiesc
Secuiesc||526634|535600||2011-12-20T13:50:05+00:00|J19 /152 /1992|2013-11-15T23:16:22+00:00|0744391444|Harghita|Str. Targului 10 Odorheiu|1|Hollo Csarda S.R.L.|Odorheiu Secuiesc
Praid||501516|||2013-02-12T17:22:32+00:00|C19 /32 /2005|2013-09-08T00:16:21+00:00|0266240014|Harghita|Str. Morii 1064|1|Consumcoop Praid Societate Cooperativa|Praid
Meresti||499939|537195||2014-02-16T07:36:18+00:00|C19 /31 /2005|2014-02-16T07:36:18+00:00|220877|Harghita|581|0|Consumcoop Meresti Societate Cooperativa|Mereşti
SĂCel||28614906|337446||2014-02-16T07:36:26+00:00|J20 /620 /2011|2014-02-16T07:36:26+00:00|00762618304|Hunedoara|50|0|Ami Proing S.R.L. D.|Săcel
Simeria||28542664|335900||2014-02-16T07:36:34+00:00|F20 /508 /2011|2014-02-16T07:36:34+00:00|0722792922|Hunedoara|Str. CiocÎRliei 43|0|DiŞA Puiu PersoanĂ FizicĂ AutorizatĂ|Simeria
DEVA||28864740|330127||2011-12-13T04:42:45+00:00|J20 /728 /2011|2013-11-05T09:17:59+00:00|0764442017|Hunedoara|ALE. JIULUI,Bl.  G,Sc. B,Et. 4,Ap. 61|1|DUO LINE EXPRES SRL|Deva
Orlea||28549590|337440||2014-02-16T07:36:41+00:00|F20 /518 /2011|2014-02-16T07:36:41+00:00||Hunedoara|15 SÎNtĂMĂRia|0|Ion Eugen Grigore PersoanĂ FizicĂ AutorizatĂ|Sântămăria-Orlea
Jos||28549573|335304||2014-02-16T07:36:48+00:00|F20 /516 /2011|2014-02-16T07:36:48+00:00|0728161429|Hunedoara|58 NĂDĂŞTia De|0|Lupu Adrian Horia PersoanĂ FizicĂ AutorizatĂ|Nădăştia de Jos
Hunedoara||28601442|331078||2013-02-23T16:11:52+00:00|J20 /610 /2011|2013-09-30T14:16:46+00:00|0736449143|Hunedoara|Str. ParÂNgului 7|0|Duo Fruct 2011 S.R.L.|Hunedoara
CĂLan||28549611|335300||2014-02-16T07:36:59+00:00|F20 /520 /2011|2014-02-16T07:36:59+00:00|0761531277|Hunedoara|Str. Ovid DensuŞIanu|0|Albert Raluca Elena PersoanĂ FizicĂ AutorizatĂ|Călan
AvrăMeşTi||488905|537010||2013-01-24T20:06:12+00:00|C19 /5 /2005|2013-12-30T22:46:56+00:00|0266220011|Harghita|Str. Principala 111|1|Consumcoop AvrĂMeŞTi Societate CooperativĂ|Avrămeşti
Secuiesc||528686|||2014-02-16T07:37:08+00:00|C19 /7 /2005|2014-02-16T07:37:08+00:00|0266242734|Harghita|Str. Libertatii 53 Cristuru|1|Consumcoop Cristuru Secuiesc Societate CooperativĂ|Cristuru Secuiesc
Sacel||503002|537255||2014-02-16T07:37:15+00:00|C19 /6 /2005|2014-02-16T07:37:15+00:00|0266221021|Harghita|Str. Principala 15|1|Consumcoop Sacel Societate Cooperativa|Săcel
Baru||28614914|337035||2014-01-31T13:08:54+00:00|J20 /621 /2011|2014-01-31T13:08:54+00:00|0722359101|Hunedoara|Str. Prof. Dr. ŞTefan GÂRbea 258|1|Acor Divers S.R.L. D.|Baru
Romos||28542656|337410||2014-02-16T07:37:24+00:00|F20 /507 /2011|2014-02-16T07:37:24+00:00|0725546610|Hunedoara|34|0|Diac Cristian Jghiaburi ÎNtreprindere IndividualĂ|Romos
RuŞI||28575513|337126||2014-02-16T07:37:31+00:00|J20 /594 /2011|2014-02-16T07:37:31+00:00|0761320521|Hunedoara|1 A|0|Perla Streiului S.R.L.|Ruşi
Deva||29106370|||2013-03-14T07:41:48+00:00|F20 /1206 /2011|2013-11-10T10:31:01+00:00|0254234228|Hunedoara|Str. LibertĂŢIi|0|Popa Ioan Proiect ÎNtreprindere IndividualĂ|Deva
Ghelari||28662180|337240||2014-02-16T07:37:39+00:00|F20 /623 /2011|2014-02-16T07:37:39+00:00|0761707202|Hunedoara|Str. Stadionului 16|0|Bobora Dorina PersoanĂ FizicĂ AutorizatĂ|Ghelari
Deva|0254206186|28797854|330168||2014-02-16T07:37:46+00:00|J20 /697 /2011|2014-02-16T07:37:46+00:00|0254206186|Hunedoara|B Dul Decebal|0|Capiserv Auto S.R.L.|Deva
Deva||28680063|330159||2014-02-16T07:37:53+00:00|F20 /636 /2011|2014-02-16T07:37:53+00:00|0744803334|Hunedoara|B Dul Nicolae BĂLcescu|0|Bodor Lorant Ladislau ÎNtreprindere IndividualĂ|Deva
Deva||28746010|330053||2014-02-16T07:38:00+00:00|J20 /682 /2011|2014-02-16T07:38:00+00:00|0746098181|Hunedoara|Str. Iosif Vulcan 36|1|Mihai Artifex S.R.L.|Deva
Sarmizegetusa||28668205|337415||2014-02-16T07:38:06+00:00|F20 /627 /2011|2014-02-16T07:38:06+00:00|0743085723|Hunedoara|217|0|Curtean Adinel PersoanĂ FizicĂ AutorizatĂ|Sarmizegetusa
OrĂŞTie||28639510|335700||2014-02-16T07:38:14+00:00|J20 /639 /2011|2014-02-16T07:38:14+00:00|0762684912|Hunedoara|Cart. MureŞUl|0|Agro Vlees Fluis S.R.L.|Orăştie
Jos||28746060|337079||2014-02-16T07:38:23+00:00|F20 /754 /2011|2014-02-16T07:38:23+00:00|0724754203|Hunedoara|46 A OrĂŞTioara De|0|Dugaciu Stelian Ioan ÎNtreprindere IndividualĂ|Orăstioara de Jos
Ostrov||28746150|337384||2014-02-16T07:38:30+00:00|F20 /763 /2011|2014-02-16T07:38:30+00:00|0735853883|Hunedoara|28|0|Cozac Pavel Ion PersoanĂ FizicĂ AutorizatĂ|Ostrov
LeŞNic||28853377|337531||2014-02-16T07:38:37+00:00|J20 /723 /2011|2014-02-16T07:38:37+00:00|0734653758|Hunedoara|Str. George CoŞBuc 102|0|Einnova Energy S.R.L.|Leşnic
PetroŞAni||28746346|332101||2014-02-16T07:38:44+00:00|F20 /782 /2011|2014-02-16T07:38:44+00:00|0722937000|Hunedoara|Str. Venus|0|BÎRlea Romulus ÎNtreprindere IndividualĂ|Petroşani
Deva||28668248|||2014-02-16T07:38:51+00:00|F20 /631 /2011|2014-02-16T07:38:51+00:00|0727372737|Hunedoara|Str. Minerului|0|Podaru Elena Moda ÎNtreprindere IndividualĂ|Deva
SÎRbi||28662199|337278||2014-02-16T07:38:58+00:00|F20 /624 /2011|2014-02-16T07:38:58+00:00|0720753386|Hunedoara|12|0|HalaŞToan Darius ÎNtreprindere IndividualĂ|Sârbi
RomoŞEl||28706368|337413||2014-02-16T07:39:05+00:00|F20 /687 /2011|2014-02-16T07:39:05+00:00|0765451172|Hunedoara|190|0|CrĂCiunescu Daniel Mihai PersoanĂ FizicĂ AutorizatĂ|Romoşel
PetroŞAni||28662121|332014||2014-02-16T07:39:13+00:00|F20 /617 /2011|2014-02-16T07:39:13+00:00|0721859084|Hunedoara|Str. Horea 3|0|Marian Gabriela Div ÎNtreprindere IndividualĂ|Petroşani
DEVA||28823279|330131||2013-05-01T04:55:00+00:00|J20 /705 /2011|2013-08-30T09:45:44+00:00|0744205707|Hunedoara|STR. MINERULUI,Bl.  26,Sc. A,Et. 3,Ap. 16|1|MASTER CONTRUST S.R.L.|Deva
OrĂŞTie||28662202|335700||2014-02-16T07:39:21+00:00|F20 /625 /2011|2014-02-16T07:39:21+00:00|0740302718|Hunedoara|Str. Eroilor|0|Ciun Alin Bachus PersoanĂ FizicĂ AutorizatĂ|Orăştie
CÎRneŞTi||28662164|337491||2014-02-16T07:39:28+00:00|F20 /621 /2011|2014-02-16T07:39:28+00:00|0254776782|Hunedoara|64|0|Neiconi Eugenia PersoanĂ FizicĂ AutorizatĂ|Cârneşti
ŞTeia||28746257|337476||2014-02-16T07:39:35+00:00|F20 /773 /2011|2014-02-16T07:39:35+00:00|0727636496|Hunedoara|71|0|MeltiŞ Danel Cristian PersoanĂ FizicĂ AutorizatĂ|Şteia
Hunedoara||29012712|331094||2014-02-16T07:39:42+00:00|F20 /1128 /2011|2014-02-16T07:39:42+00:00|0746228910|Hunedoara|Intr. Lanului 2|0|Sofronie Maria Agent PersoanĂ FizicĂ AutorizatĂ|Hunedoara
Sus||28746362|337420||2014-02-16T07:39:50+00:00|F20 /784 /2011|2014-02-16T07:39:50+00:00|0761283891|Hunedoara|97 SĂLaŞU De|0|Vilt Rodica Gabriela PersoanĂ FizicĂ AutorizatĂ|Sălaşu de Sus
Uricani||28888430|336100||2014-02-16T07:39:58+00:00|F20 /1021 /2011|2014-02-16T07:39:58+00:00|0721553642|Hunedoara|Str. Bulzu 45|0|Barb Gheorghe Dodel PersoanĂ FizicĂ AutorizatĂ|Uricani
BuceŞ||28843896|337135||2014-02-16T07:40:06+00:00|F20 /959 /2011|2014-02-16T07:40:06+00:00|0254684365|Hunedoara|41|0|ŞTefan Mircea Vasile PersoanĂ FizicĂ AutorizatĂ|Buceş
Aninoasa||28918026|335100||2014-02-16T07:40:13+00:00|F20 /1047 /2011|2014-02-16T07:40:13+00:00|0725843610|Hunedoara|Str. LibertĂŢIi|0|BuŢA Elena ComerŢ ÎNtreprindere IndividualĂ|Aninoasa
ToteŞTi||28843888|337490||2014-02-16T07:40:20+00:00|F20 /958 /2011|2014-02-16T07:40:20+00:00|0764691760|Hunedoara|58|0|ViŢOnesc Ciprian Octavian PersoanĂ FizicĂ AutorizatĂ|Toteşti
Brad||28847359|335200||2014-02-16T07:40:28+00:00|F20 /966 /2011|2014-02-16T07:40:28+00:00|0726491259|Hunedoara|Str. PÎRÎIeni 16|0|David Traian Apicultor PersoanĂ FizicĂ AutorizatĂ|Brad
PopeŞTi||28905514|337179||2014-02-16T07:40:36+00:00|J20 /752 /2011|2014-02-16T07:40:36+00:00|0764008342|Hunedoara|62|0|Gec & Moni S.R.L.|Popeşti
PetroŞAni||28917993|332014||2014-02-16T07:40:43+00:00|J20 /766 /2011|2014-02-16T07:40:43+00:00|0722251860|Hunedoara|Str. Gelu 5|1|Minisati S.R.L.|Petroşani
Deva||29051088|330058||2014-02-16T07:40:51+00:00|J20 /872 /2011|2014-02-16T07:40:51+00:00|0723360300|Hunedoara|Aleea Poiana Narciselor|0|Ferma Idasor S.R.L.|Deva
HĂŞDat||28952370|331003||2014-02-16T07:40:59+00:00|J20 /793 /2011|2014-02-16T07:40:59+00:00||Hunedoara|10|0|La Anamaria S.R.L.|Hăşdat
Deva||28957041|330182||2013-04-23T00:09:00+00:00|J20 /799 /2011|2014-01-29T20:45:54+00:00||Hunedoara|Calea ZĂRandului 104|1|Gaminator Games S.R.L.|Deva
PetroŞAni||28939851|332041||2014-02-16T07:41:05+00:00|J20 /784 /2011|2014-02-16T07:41:05+00:00|0723235200|Hunedoara|Str. 9 Mai|1|War Reuben S.R.L.|Petroşani
DĂBÎCa||28939932|337482||2014-02-16T07:41:12+00:00|F20 /1083 /2011|2014-02-16T07:41:12+00:00|0760602293|Hunedoara|7 A|0|Gotea Dorin ÎNtreprindere IndividualĂ|Dăbâca
Jos||28835460|335304||2014-02-16T07:41:19+00:00|F20 /942 /2011|2014-02-16T07:41:19+00:00|0768077205|Hunedoara|41 NĂDĂŞTia De|0|Cerna Daniel Victor PersoanĂ FizicĂ AutorizatĂ|Nădăştia de Jos
PetroŞAni||28888413|332067||2014-02-16T07:41:27+00:00|F20 /1019 /2011|2014-02-16T07:41:27+00:00|0766555998|Hunedoara|Str. Dealului 3 A|0|Danciu Nicolae Apicultor PersoanĂ FizicĂ AutorizatĂ|Petroşani
HaŢEg||29023363|335500||2014-02-16T07:41:33+00:00|J20 /846 /2011|2014-02-16T07:41:33+00:00||Hunedoara|Str. Mihail Eminescu 58|0|Volus Medica S.R.L.|Haţeg
Deva||29086752|330159||2014-02-16T07:41:40+00:00|F20 /1187 /2011|2014-02-16T07:41:40+00:00|0722686085|Hunedoara|B Dul Nicolae BĂLcescu|0|Bercea Ana Flor ÎNtreprindere IndividualĂ|Deva
Zam||28843870|337550||2014-02-16T07:41:47+00:00|F20 /957 /2011|2014-02-16T07:41:47+00:00|0755010396|Hunedoara|150|0|MadoŞA Ioan Mihai PersoanĂ FizicĂ AutorizatĂ|Zam
Jos||28843900|337310||2014-02-16T07:41:55+00:00|F20 /960 /2011|2014-02-16T07:41:55+00:00|0727541722|Hunedoara|98 Luncoiu De|0|Benea Leba CĂTĂLin Constantin ÎNtreprindere IndividualĂ|Luncoiu de Jos
Sindominic||16889369|537275||2014-02-16T07:42:03+00:00|F19 /1460 /2004|2014-02-16T07:42:03+00:00|0731182355|Harghita|812|0|Boros Tibor Intreprindere Familiala|Sândominic
Ciuc||16921974|530123||2013-06-21T08:16:29+00:00|J19 /1053 /2004|2013-11-06T19:01:37+00:00|0723566346|Harghita|Str. Jigodin 47 Miercurea|0|Terzol Ker Srl|Miercurea Ciuc
Ciuc||16944820|530225||2014-02-16T07:42:13+00:00|J19 /1079 /2004|2014-02-16T07:42:13+00:00|0266312458|Harghita|Str. Inimii 2 Miercurea|0|Master Con Struct S.R.L.|Miercurea Ciuc
Petreni||16906478|537186||2013-05-22T13:22:24+00:00|J19 /1042 /2004|2013-09-24T21:30:56+00:00|0723168835|Harghita|20|1|Borzi Prescom S.R.L.|Petreni
Ciuc||16944790|530172||2014-02-16T07:42:22+00:00|J19 /1091 /2004|2014-02-16T07:42:22+00:00|0746469450|Harghita|B Dul Fratiei 16 Miercurea|0|Kinago Prest S.R.L.|Miercurea Ciuc
CîRţA|0266378320|17028707|537035||2014-01-16T09:34:57+00:00|J19 /1201 /2004|2014-01-16T09:34:57+00:00|0266378005|Harghita|CîRţA 159|0|Gos Kar Cirta Srl|Cârţa
Ciceu||17060279|537297||2014-02-16T07:42:30+00:00|J19 /1235 /2004|2014-02-16T07:42:30+00:00|0746163025|Harghita|304|0|Akos Trans S.R.L.|Ciceu
Secuiesc||17010130|535600||2013-01-24T19:51:04+00:00|J19 /1179 /2004|2013-12-30T21:00:42+00:00||Harghita|Str. Kuvar 10 Odorheiu|0|Gerzalan S.R.L.|Odorheiu Secuiesc
Ciuc||14924982|530211||2013-02-04T13:06:27+00:00|J19 /1023 /2004|2014-01-26T18:00:10+00:00|0722372687|Harghita|Str. MÁRton ÁRon 18 Miercurea|1|Proiect Consulting Srl|Miercurea Ciuc
Ugra||17101360|537161||2014-02-16T07:42:38+00:00|F19 /28 /2005|2014-02-16T07:42:38+00:00|0732196178|Harghita|706 Valea|0|Tanko A. Imre ÎNtreprindere FamilialĂ|Valea Ugra
Fincel||13884448|537081||2014-02-16T07:42:45+00:00|F19 /29 /2005|2014-02-16T07:42:45+00:00|0743215760|Harghita|21|0|Veres L. Ladislau Intreprindere Familiala|Fâncel
Arvateni||17279806|537097||2014-02-16T07:42:52+00:00|F19 /372 /2005|2014-02-16T07:42:52+00:00|0742180168|Harghita|1/A|0|Bedo T. Andrei Intreprindere Individuala|Arvăţeni
Sincrai||17054870|537082||2014-02-16T07:43:01+00:00|J19 /1224 /2004|2014-02-16T07:43:01+00:00|0745171358|Harghita|93|1|Csiba Timplar S.R.L.|Sâncrai
Praid||17213909|537240||2012-09-11T19:44:56+00:00|J19 /166 /2005|2013-11-10T17:31:31+00:00|0745312792|Harghita|Praid 1191/B|1|Atiden Tur Srl|Praid
Ciuc|0266310116|17028715|530154||2013-01-23T15:12:36+00:00|J19 /1200 /2004|2013-12-27T03:17:24+00:00|310116|Harghita|Str. RÉT 110 Miercurea|1|Smart Graphic Srl|Miercurea Ciuc
Secuiesc||17078314|535600||2014-02-16T07:43:09+00:00|J19 /1258 /2004|2014-02-16T07:43:09+00:00|0266214218|Harghita|Str. Gheorghe Doja 1 B Odorheiu|0|Magic Moment S.R.L.|Odorheiu Secuiesc
TopliţA||17065160|535700||2011-11-30T07:02:53+00:00|J19 /1239 /2004|2013-10-28T15:01:30+00:00|0744393505|Harghita|Str. ŞTefan Cel Mare 6|0|Angelique Srl|Topliţa
Siclod||17065195|537009||2014-02-16T07:43:17+00:00|J19 /1238 /2004|2014-02-16T07:43:17+00:00||Harghita|58|0|Bioszfera Srl|Şiclod
Gheorgheni|0266361453|17089135|535500||2012-09-11T19:22:44+00:00|J19 /1271 /2004|2013-11-10T13:47:18+00:00|0749160810|Harghita|Str. Miron Cristea 9|0|Agro Verde S.R.L.|Gheorgheni
Gheorgheni||17104065|535500||2014-02-16T07:43:24+00:00|J19 /17 /2005|2014-02-16T07:43:24+00:00|0745308467|Harghita|Str. Belchiei 48/C|0|Hunitrans S.R.L.|Gheorgheni
Deva||29470884|330013||2014-02-16T07:43:31+00:00|J20 /1202 /2011|2014-02-16T07:43:31+00:00|0748531499|Hunedoara|B Dul Mihail KogĂLniceanu|0|Bobo Geotopo S.R.L.|Deva
Deva||29428910|||2013-03-13T09:16:24+00:00|J20 /1170 /2011|2013-11-09T02:30:58+00:00|0723277650|Hunedoara|Str. Minerului|1|Catalia Best S.R.L.|Deva
Deva||29466549|330058||2014-02-16T07:43:38+00:00|F20 /1473 /2011|2014-02-16T07:43:38+00:00|0769353748|Hunedoara|B Dul Iuliu Maniu|0|Danc Georgeta Gabriela ÎNtreprindere IndividualĂ|Deva
ORŞ. PETRILA||29414868|335800||2014-02-16T07:43:45+00:00|J20 /1154 /2011|2014-02-16T07:43:45+00:00|0724756614|Hunedoara|STR. MUNCII,Bl.  2,Sc. 2,Et. 2,Ap. 19|1|ANGI COLECT MET S.R.L.|Petrila
SAT. LĂPUGIU DE SUS - COM. LĂPUGIU DE JOS||29425492|337287||2014-02-16T07:43:53+00:00|J20 /1165 /2011|2014-02-16T07:43:53+00:00|0729560827|Hunedoara|Nr. 72|1|LAURI COM FOREST SRL|Lăpugiu de Sus
SÎNtandrei||29436530|335903||2014-02-16T07:44:01+00:00|F20 /1454 /2011|2014-02-16T07:44:01+00:00||Hunedoara|113 A|0|PĂDuraru Decebal Victor ÎNtreprindere IndividualĂ|Sântandrei
DEVA||29283525|330106||2014-02-16T07:44:10+00:00|J20 /1068 /2011|2014-02-16T07:44:10+00:00|0745331059|Hunedoara|BLD. DACIA,Bl.  29,Sc. C,Et. 4,Ap. 29|1|COMPLEX AUTO URGENT S.R.L.|Deva
Lupeni||29369996|335600||2014-02-16T07:44:20+00:00|F20 /1406 /2011|2014-02-16T07:44:20+00:00|0726734843|Hunedoara|Calea Braii 9|0|David Diana Irina PersoanĂ FizicĂ AutorizatĂ|Lupeni
Hunedoara||29386822|331072||2014-01-14T06:19:51+00:00|J20 /1133 /2011|2014-01-14T06:19:51+00:00|0741023793|Hunedoara|Str. Dr. ŞTefan StÎNcĂ 6|1|Corami Trust S.R.L.|Hunedoara
SAT. RÎU BĂRBAT - COM. PUI||29315422|337354||2011-12-13T08:03:34+00:00|J20 /1091 /2011|2013-11-05T19:46:45+00:00|0040744357003|Hunedoara|RÎU BĂRBAT Nr. 75A|1|FAGFOREST WOOD PROD&TRADE CO SRL|Râu Bărbat
Deva||29283533|330100||2014-02-16T07:44:29+00:00|F20 /1329 /2011|2014-02-16T07:44:29+00:00|0734544191|Hunedoara|Aleea MoŢIlor|0|BrĂNescu Claudia ÎNtreprindere IndividualĂ|Deva
GovĂJdia||29414850|337241||2014-02-16T07:44:36+00:00|J20 /1153 /2011|2014-02-16T07:44:36+00:00|0744112206|Hunedoara|80|0|Zanconico S.R.L.|Govăjdia
Vulcan||29403591|336200||2014-02-16T07:44:43+00:00|F20 /1431 /2011|2014-02-16T07:44:43+00:00||Hunedoara|B Dul Mihai Viteazu 18 B|0|Lixandru RĂZvan Alin PersoanĂ FizicĂ AutorizatĂ|Vulcan
Hunedoara||29577261|331102||2014-02-16T07:44:49+00:00|F20 /84 /2012|2014-02-16T07:44:49+00:00|0727379726|Hunedoara|Str. Privighetorilor 2|0|Ciobanu Constantin Agent PersoanĂ FizicĂ AutorizatĂ|Hunedoara
Hunedoara||29425603|331022||2014-02-16T07:44:55+00:00|F20 /1450 /2011|2014-02-16T07:44:55+00:00|0721603944|Hunedoara|Str. Traian Vuia 5|0|IonicĂ Ion Taxi PersoanĂ FizicĂ AutorizatĂ|Hunedoara
Jos||29425557|335304||2013-02-23T16:15:46+00:00|F20 /1445 /2011|2013-09-30T15:15:51+00:00|0766276710|Hunedoara|62 NĂDĂŞTia De|0|Alexa Andreea Amalia ÎNtreprindere IndividualĂ|Nădăştia de Jos
Hunedoara||29572426|331057||2014-02-16T07:45:03+00:00|J20 /48 /2012|2014-02-16T07:45:03+00:00||Hunedoara|Str. Constantin BrÂNcuŞI 3|0|Iulia Best S.R.L.|Hunedoara
Lupeni||29569641|335600||2014-02-16T07:45:16+00:00|F20 /73 /2012|2014-02-16T07:45:16+00:00|0720262165|Hunedoara|Str. VÎScoza|0|ŢErmure Daniela Angela ÎNtreprindere IndividualĂ|Lupeni
CĂLan||29567853|335300||2014-02-16T07:45:25+00:00|J20 /42 /2012|2014-02-16T07:45:25+00:00|0254731112|Hunedoara|Str. PieŢIi|0|Bebe Prichindel S.R.L.|Călan
Hunedoara||29555441|331102||2014-02-16T07:45:34+00:00|F20 /46 /2012|2014-02-16T07:45:34+00:00|0734146166|Hunedoara|Str. Zambilelor 6|0|BĂLĂŞOiu Dumitru Cons PersoanĂ FizicĂ AutorizatĂ|Hunedoara
Deva||29436513|330175||2014-02-16T07:45:43+00:00|J20 /1177 /2011|2014-02-16T07:45:43+00:00|0731869454|Hunedoara|Str. Liliacului|0|Pintea Ms ConstrucŢIi S.R.L.|Deva
